link_id,t_min,avg_weekday_speed_mph,length_mi,lanes,avg_weekday_flow_veh_per_hr_lane
1,825,57.8,1.063,1,2119.0
1,840,57.5,1.063,1,2126.0
1,855,54.4,1.063,1,2150.0
1,870,51.9,1.063,1,2102.0
1,885,48.7,1.063,1,2119.0
1,900,44.6,1.063,1,2077.0
1,915,32.3,1.063,1,1873.0
1,930,23.2,1.063,1,1654.0
1,945,22.0,1.063,1,1633.0
1,960,24.7,1.063,1,1673.0
1,975,24.7,1.063,1,1653.0
1,990,21.4,1.063,1,1519.0
1,1005,21.4,1.063,1,1512.0
1,1020,21.2,1.063,1,1532.0
1,1035,23.4,1.063,1,1580.0
1,1050,22.5,1.063,1,1524.0
1,1065,23.6,1.063,1,1578.0
1,1080,26.1,1.063,1,1656.0
1,1095,27.6,1.063,1,1717.0
1,1110,33.2,1.063,1,1881.0
1,1125,43.7,1.063,1,2078.0
1,1140,51.6,1.063,1,2166.0
1,1155,53.7,1.063,1,2179.0
1,1170,54.1,1.063,1,2175.0
1,1185,54.4,1.063,1,2174.0
1,1200,55.2,1.063,1,2161.0
1,1215,55.3,1.063,1,2161.0
1,1230,55.8,1.063,1,2153.0
1,1245,56.3,1.063,1,2143.0
1,1260,56.8,1.063,1,2140.0
1,1275,57.0,1.063,1,2135.0
1,1290,57.1,1.063,1,2132.0
1,1305,58.1,1.063,1,2110.0
1,1320,57.8,1.063,1,2117.0
1,1335,57.1,1.063,1,2135.0
1,1350,57.9,1.063,1,2116.0
1,1365,58.1,1.063,1,2108.0
1,1380,58.2,1.063,1,2109.0
1,1395,58.1,1.063,1,2111.0
1,1410,58.3,1.063,1,2104.0
1,1425,57.9,1.063,1,2111.0
2,0,52.4,0.184,1,2186.0
2,15,51.8,0.184,1,2187.0
2,30,52.3,0.184,1,2183.0
2,45,52.3,0.184,1,2181.0
2,60,52.8,0.184,1,2180.0
2,75,52.1,0.184,1,2186.0
2,90,52.3,0.184,1,2185.0
2,105,52.0,0.184,1,2183.0
2,120,51.7,0.184,1,2186.0
2,135,50.9,0.184,1,2190.0
2,150,51.0,0.184,1,2187.0
2,165,51.4,0.184,1,2186.0
2,180,50.8,0.184,1,2189.0
2,195,52.0,0.184,1,2180.0
2,210,52.2,0.184,1,2165.0
2,225,52.7,0.184,1,2157.0
2,240,52.1,0.184,1,2167.0
2,255,52.6,0.184,1,2150.0
2,270,53.2,0.184,1,2133.0
2,285,52.2,0.184,1,2151.0
2,300,52.3,0.184,1,2153.0
2,315,53.0,0.184,1,2179.0
2,330,53.7,0.184,1,2178.0
2,345,53.2,0.184,1,2179.0
2,360,52.5,0.184,1,2188.0
2,375,52.3,0.184,1,2189.0
2,390,50.7,0.184,1,2195.0
2,405,49.7,0.184,1,2196.0
2,420,50.2,0.184,1,2195.0
2,435,50.4,0.184,1,2195.0
2,450,50.5,0.184,1,2194.0
2,465,51.2,0.184,1,2192.0
2,480,50.8,0.184,1,2196.0
2,495,50.0,0.184,1,2194.0
2,510,50.0,0.184,1,2197.0
2,525,49.8,0.184,1,2198.0
2,540,50.8,0.184,1,2197.0
2,555,50.5,0.184,1,2192.0
2,570,50.0,0.184,1,2197.0
2,585,50.0,0.184,1,2197.0
2,600,50.6,0.184,1,2193.0
2,615,50.8,0.184,1,2196.0
2,630,50.6,0.184,1,2194.0
2,645,50.2,0.184,1,2198.0
2,660,50.7,0.184,1,2196.0
2,675,50.6,0.184,1,2196.0
2,690,50.9,0.184,1,2195.0
2,705,50.4,0.184,1,2194.0
2,720,50.3,0.184,1,2197.0
2,735,50.8,0.184,1,2195.0
2,750,51.0,0.184,1,2195.0
2,765,50.8,0.184,1,2195.0
2,780,51.3,0.184,1,2194.0
2,795,51.6,0.184,1,2194.0
2,810,51.0,0.184,1,2195.0
2,825,51.1,0.184,1,2195.0
2,840,51.5,0.184,1,2194.0
2,855,50.9,0.184,1,2195.0
2,870,50.9,0.184,1,2196.0
2,885,50.1,0.184,1,2196.0
2,900,49.6,0.184,1,2198.0
2,915,50.3,0.184,1,2197.0
2,930,49.8,0.184,1,2197.0
2,945,48.4,0.184,1,2197.0
2,960,47.4,0.184,1,2191.0
2,975,48.3,0.184,1,2197.0
2,990,47.2,0.184,1,2193.0
2,1005,47.3,0.184,1,2192.0
2,1020,46.3,0.184,1,2187.0
2,1035,45.8,0.184,1,2184.0
2,1050,44.5,0.184,1,2173.0
2,1065,44.0,0.184,1,2169.0
2,1080,44.3,0.184,1,2166.0
2,1095,45.1,0.184,1,2178.0
2,1110,46.1,0.184,1,2186.0
2,1125,46.1,0.184,1,2187.0
2,1140,47.7,0.184,1,2192.0
2,1155,47.0,0.184,1,2189.0
2,1170,47.5,0.184,1,2193.0
2,1185,47.5,0.184,1,2192.0
2,1200,48.6,0.184,1,2195.0
2,1215,49.2,0.184,1,2196.0
2,1230,49.6,0.184,1,2197.0
2,1245,50.1,0.184,1,2195.0
2,1260,50.3,0.184,1,2196.0
2,1275,50.8,0.184,1,2195.0
2,1290,50.8,0.184,1,2194.0
2,1305,52.1,0.184,1,2191.0
2,1320,52.1,0.184,1,2190.0
2,1335,51.0,0.184,1,2196.0
2,1350,51.5,0.184,1,2191.0
2,1365,51.5,0.184,1,2189.0
2,1380,52.1,0.184,1,2188.0
2,1395,51.6,0.184,1,2192.0
2,1410,52.6,0.184,1,2183.0
2,1425,52.8,0.184,1,2184.0
3,0,50.5,0.229,1,2195.0
3,15,50.2,0.229,1,2195.0
3,30,50.1,0.229,1,2195.0
3,45,50.1,0.229,1,2195.0
3,60,51.0,0.229,1,2189.0
3,75,50.7,0.229,1,2189.0
3,90,50.8,0.229,1,2193.0
3,105,50.1,0.229,1,2193.0
3,120,49.3,0.229,1,2194.0
3,135,49.6,0.229,1,2194.0
3,150,50.8,0.229,1,2187.0
3,165,50.4,0.229,1,2190.0
3,180,50.3,0.229,1,2191.0
3,195,51.9,0.229,1,2186.0
3,210,52.6,0.229,1,2172.0
3,225,52.5,0.229,1,2179.0
3,240,52.6,0.229,1,2175.0
3,255,52.3,0.229,1,2168.0
3,270,52.7,0.229,1,2138.0
3,285,51.3,0.229,1,2141.0
3,300,50.3,0.229,1,2142.0
3,315,51.9,0.229,1,2185.0
3,330,52.5,0.229,1,2189.0
3,345,51.5,0.229,1,2192.0
3,360,50.6,0.229,1,2195.0
3,375,49.6,0.229,1,2197.0
3,390,48.4,0.229,1,2195.0
3,405,48.0,0.229,1,2194.0
3,420,47.3,0.229,1,2193.0
3,435,48.0,0.229,1,2194.0
3,450,47.6,0.229,1,2193.0
3,465,48.1,0.229,1,2192.0
3,480,48.8,0.229,1,2198.0
3,495,48.3,0.229,1,2192.0
3,510,47.6,0.229,1,2193.0
3,525,47.2,0.229,1,2194.0
3,540,47.9,0.229,1,2196.0
3,555,47.6,0.229,1,2194.0
3,570,47.0,0.229,1,2192.0
3,585,46.9,0.229,1,2191.0
3,600,47.0,0.229,1,2190.0
3,615,47.0,0.229,1,2191.0
3,630,46.7,0.229,1,2190.0
3,645,47.4,0.229,1,2195.0
3,660,47.1,0.229,1,2194.0
3,675,47.4,0.229,1,2195.0
3,690,47.1,0.229,1,2192.0
3,705,46.5,0.229,1,2189.0
3,720,46.5,0.229,1,2191.0
3,735,46.5,0.229,1,2190.0
3,750,46.6,0.229,1,2191.0
3,765,46.3,0.229,1,2189.0
3,780,47.2,0.229,1,2193.0
3,795,46.8,0.229,1,2191.0
3,810,46.0,0.229,1,2188.0
3,825,46.6,0.229,1,2191.0
3,840,46.5,0.229,1,2190.0
3,855,46.1,0.229,1,2187.0
3,870,45.6,0.229,1,2185.0
3,885,45.2,0.229,1,2183.0
3,900,45.1,0.229,1,2181.0
3,915,45.2,0.229,1,2182.0
3,930,44.9,0.229,1,2180.0
3,945,45.1,0.229,1,2181.0
3,960,44.3,0.229,1,2175.0
3,975,44.2,0.229,1,2175.0
3,990,43.5,0.229,1,2170.0
3,1005,43.1,0.229,1,2165.0
3,1020,43.1,0.229,1,2166.0
3,1035,42.6,0.229,1,2160.0
3,1050,41.9,0.229,1,2151.0
3,1065,40.9,0.229,1,2140.0
3,1080,42.0,0.229,1,2151.0
3,1095,42.4,0.229,1,2157.0
3,1110,42.2,0.229,1,2156.0
3,1125,41.5,0.229,1,2148.0
3,1140,42.6,0.229,1,2160.0
3,1155,43.2,0.229,1,2164.0
3,1170,43.8,0.229,1,2170.0
3,1185,44.1,0.229,1,2171.0
3,1200,45.4,0.229,1,2184.0
3,1215,46.1,0.229,1,2188.0
3,1230,46.2,0.229,1,2188.0
3,1245,46.9,0.229,1,2190.0
3,1260,47.3,0.229,1,2195.0
3,1275,48.2,0.229,1,2197.0
3,1290,48.1,0.229,1,2196.0
3,1305,49.2,0.229,1,2198.0
3,1320,49.0,0.229,1,2195.0
3,1335,48.6,0.229,1,2197.0
3,1350,48.8,0.229,1,2196.0
3,1365,48.2,0.229,1,2193.0
3,1380,49.3,0.229,1,2196.0
3,1395,49.0,0.229,1,2196.0
3,1410,50.0,0.229,1,2192.0
3,1425,50.3,0.229,1,2196.0
4,0,60.2,0.766,1,2014.0
4,15,61.1,0.766,1,1990.0
4,30,61.1,0.766,1,1998.0
4,45,59.9,0.766,1,2040.0
4,60,59.5,0.766,1,2018.0
4,75,59.9,0.766,1,2018.0
4,90,59.8,0.766,1,2013.0
4,105,58.6,0.766,1,2038.0
4,120,59.0,0.766,1,2014.0
4,135,59.8,0.766,1,2046.0
4,150,60.0,0.766,1,2013.0
4,165,59.5,0.766,1,2011.0
4,180,58.5,0.766,1,2060.0
4,195,58.2,0.766,1,2064.0
4,210,58.2,0.766,1,2056.0
4,225,59.5,0.766,1,2047.0
4,240,60.6,0.766,1,2017.0
4,255,60.3,0.766,1,2023.0
4,270,60.6,0.766,1,2003.0
4,285,62.9,0.766,1,1926.0
4,300,63.5,0.766,1,1884.0
4,315,64.0,0.766,1,1874.0
4,330,63.2,0.766,1,1925.0
4,345,63.0,0.766,1,1933.0
4,360,62.9,0.766,1,1936.0
4,375,64.2,0.766,1,1874.0
4,390,62.6,0.766,1,1959.0
4,405,61.5,0.766,1,2002.0
4,420,62.6,0.766,1,1953.0
4,435,61.4,0.766,1,2009.0
4,450,62.2,0.766,1,1968.0
4,465,62.1,0.766,1,1981.0
4,480,61.5,0.766,1,1995.0
4,495,61.5,0.766,1,2001.0
4,510,62.8,0.766,1,1942.0
4,525,63.2,0.766,1,1924.0
4,540,62.9,0.766,1,1940.0
4,555,62.4,0.766,1,1962.0
4,570,62.4,0.766,1,1974.0
4,585,62.4,0.766,1,1970.0
4,600,62.2,0.766,1,1979.0
4,615,61.7,0.766,1,1996.0
4,630,62.0,0.766,1,1989.0
4,645,62.2,0.766,1,1968.0
4,660,61.8,0.766,1,1997.0
4,675,61.4,0.766,1,2015.0
4,690,62.0,0.766,1,1991.0
4,705,62.0,0.766,1,1991.0
4,720,61.6,0.766,1,2005.0
4,735,61.1,0.766,1,2023.0
4,750,61.5,0.766,1,2012.0
4,765,61.4,0.766,1,2016.0
4,780,61.2,0.766,1,2018.0
4,795,59.6,0.766,1,2067.0
4,810,58.7,0.766,1,2036.0
4,825,60.1,0.766,1,2047.0
4,840,59.9,0.766,1,2067.0
4,855,57.1,0.766,1,2098.0
4,870,53.0,0.766,1,2084.0
4,885,50.2,0.766,1,2057.0
4,900,48.1,0.766,1,2063.0
4,915,35.2,0.766,1,1969.0
4,930,27.1,0.766,1,1757.0
4,945,25.1,0.766,1,1700.0
4,960,26.1,0.766,1,1750.0
4,975,28.3,0.766,1,1798.0
4,990,28.6,0.766,1,1812.0
4,1005,30.1,0.766,1,1854.0
4,1020,32.3,0.766,1,1914.0
4,1035,31.5,0.766,1,1885.0
4,1050,35.7,0.766,1,1960.0
4,1065,41.6,0.766,1,2042.0
4,1080,45.5,0.766,1,2080.0
4,1095,46.8,0.766,1,2101.0
4,1110,50.2,0.766,1,2127.0
4,1125,54.4,0.766,1,2132.0
4,1140,56.4,0.766,1,2105.0
4,1155,57.4,0.766,1,2089.0
4,1170,58.3,0.766,1,2108.0
4,1185,58.8,0.766,1,2095.0
4,1200,59.9,0.766,1,2065.0
4,1215,60.1,0.766,1,2058.0
4,1230,60.1,0.766,1,2057.0
4,1245,59.6,0.766,1,2065.0
4,1260,57.3,0.766,1,2075.0
4,1275,52.2,0.766,1,2031.0
4,1290,51.9,0.766,1,2010.0
4,1305,53.1,0.766,1,1979.0
4,1320,54.6,0.766,1,2005.0
4,1335,54.5,0.766,1,2029.0
4,1350,56.5,0.766,1,1997.0
4,1365,58.1,0.766,1,1985.0
4,1380,58.1,0.766,1,2052.0
4,1395,57.2,0.766,1,2060.0
4,1410,58.9,0.766,1,2023.0
4,1425,59.2,0.766,1,2014.0
5,0,59.0,0.593,1,2089.0
5,15,59.2,0.593,1,2075.0
5,30,59.1,0.593,1,2078.0
5,45,58.4,0.593,1,2096.0
5,60,58.7,0.593,1,2080.0
5,75,58.7,0.593,1,2091.0
5,90,58.7,0.593,1,2085.0
5,105,58.0,0.593,1,2093.0
5,120,58.4,0.593,1,2080.0
5,135,58.5,0.593,1,2069.0
5,150,58.1,0.593,1,2084.0
5,165,58.0,0.593,1,2098.0
5,180,58.2,0.593,1,2093.0
5,195,57.2,0.593,1,2096.0
5,210,56.6,0.593,1,2114.0
5,225,57.4,0.593,1,2111.0
5,240,57.2,0.593,1,2114.0
5,255,57.0,0.593,1,2101.0
5,270,58.7,0.593,1,2074.0
5,285,61.3,0.593,1,1979.0
5,300,61.5,0.593,1,1995.0
5,315,61.9,0.593,1,1979.0
5,330,61.5,0.593,1,1998.0
5,345,61.2,0.593,1,2011.0
5,360,60.5,0.593,1,2037.0
5,375,61.3,0.593,1,2013.0
5,390,59.7,0.593,1,2070.0
5,405,59.0,0.593,1,2089.0
5,420,59.8,0.593,1,2065.0
5,435,58.2,0.593,1,2107.0
5,450,59.1,0.593,1,2083.0
5,465,58.7,0.593,1,2093.0
5,480,58.3,0.593,1,2098.0
5,495,58.4,0.593,1,2095.0
5,510,59.7,0.593,1,2067.0
5,525,59.8,0.593,1,2065.0
5,540,60.0,0.593,1,2060.0
5,555,58.9,0.593,1,2090.0
5,570,58.7,0.593,1,2098.0
5,585,59.2,0.593,1,2084.0
5,600,59.2,0.593,1,2083.0
5,615,58.2,0.593,1,2107.0
5,630,58.6,0.593,1,2101.0
5,645,58.5,0.593,1,2100.0
5,660,58.9,0.593,1,2093.0
5,675,58.2,0.593,1,2110.0
5,690,59.0,0.593,1,2091.0
5,705,58.4,0.593,1,2103.0
5,720,58.1,0.593,1,2110.0
5,735,56.7,0.593,1,2120.0
5,750,57.7,0.593,1,2116.0
5,765,57.5,0.593,1,2116.0
5,780,57.5,0.593,1,2112.0
5,795,54.6,0.593,1,2129.0
5,810,55.0,0.593,1,2124.0
5,825,55.5,0.593,1,2124.0
5,840,55.9,0.593,1,2152.0
5,855,53.4,0.593,1,2176.0
5,870,50.5,0.593,1,2144.0
5,885,48.0,0.593,1,2107.0
5,900,45.9,0.593,1,2113.0
5,915,39.4,0.593,1,2048.0
5,930,31.9,0.593,1,1902.0
5,945,27.7,0.593,1,1794.0
5,960,29.7,0.593,1,1848.0
5,975,32.2,0.593,1,1932.0
5,990,32.1,0.593,1,1922.0
5,1005,33.9,0.593,1,1963.0
5,1020,36.9,0.593,1,2030.0
5,1035,35.1,0.593,1,2000.0
5,1050,34.8,0.593,1,2002.0
5,1065,34.8,0.593,1,1984.0
5,1080,35.4,0.593,1,1982.0
5,1095,40.8,0.593,1,2097.0
5,1110,46.6,0.593,1,2161.0
5,1125,49.7,0.593,1,2160.0
5,1140,51.3,0.593,1,2147.0
5,1155,52.2,0.593,1,2140.0
5,1170,53.3,0.593,1,2176.0
5,1185,54.6,0.593,1,2168.0
5,1200,55.6,0.593,1,2157.0
5,1215,55.6,0.593,1,2156.0
5,1230,54.5,0.593,1,2155.0
5,1245,53.5,0.593,1,2150.0
5,1260,50.2,0.593,1,2084.0
5,1275,46.1,0.593,1,1963.0
5,1290,47.8,0.593,1,1985.0
5,1305,52.3,0.593,1,2057.0
5,1320,54.5,0.593,1,2097.0
5,1335,54.0,0.593,1,2099.0
5,1350,54.6,0.593,1,2061.0
5,1365,57.3,0.593,1,2094.0
5,1380,58.2,0.593,1,2103.0
5,1395,56.4,0.593,1,2105.0
5,1410,57.3,0.593,1,2086.0
5,1425,57.8,0.593,1,2080.0
6,0,60.7,0.539,1,2032.0
6,15,60.6,0.539,1,2033.0
6,30,60.9,0.539,1,2017.0
6,45,60.0,0.539,1,2050.0
6,60,60.6,0.539,1,2027.0
6,75,59.9,0.539,1,2052.0
6,90,60.3,0.539,1,2032.0
6,105,59.8,0.539,1,2053.0
6,120,59.8,0.539,1,2050.0
6,135,59.6,0.539,1,2053.0
6,150,59.4,0.539,1,2050.0
6,165,59.6,0.539,1,2059.0
6,180,60.0,0.539,1,2043.0
6,195,60.1,0.539,1,2031.0
6,210,59.3,0.539,1,2057.0
6,225,60.3,0.539,1,2036.0
6,240,60.2,0.539,1,2023.0
6,255,60.2,0.539,1,2023.0
6,270,61.3,0.539,1,1984.0
6,285,62.9,0.539,1,1910.0
6,300,63.0,0.539,1,1929.0
6,315,63.4,0.539,1,1907.0
6,330,62.5,0.539,1,1960.0
6,345,61.9,0.539,1,1981.0
6,360,61.6,0.539,1,1996.0
6,375,62.9,0.539,1,1940.0
6,390,61.4,0.539,1,2001.0
6,405,60.4,0.539,1,2046.0
6,420,60.5,0.539,1,2042.0
6,435,60.3,0.539,1,2048.0
6,450,61.0,0.539,1,2025.0
6,465,60.7,0.539,1,2036.0
6,480,60.2,0.539,1,2044.0
6,495,60.5,0.539,1,2032.0
6,510,60.9,0.539,1,2023.0
6,525,61.7,0.539,1,1997.0
6,540,61.1,0.539,1,2022.0
6,555,60.5,0.539,1,2047.0
6,570,60.4,0.539,1,2049.0
6,585,60.5,0.539,1,2046.0
6,600,60.4,0.539,1,2048.0
6,615,59.9,0.539,1,2066.0
6,630,60.3,0.539,1,2054.0
6,645,60.3,0.539,1,2049.0
6,660,60.5,0.539,1,2045.0
6,675,59.9,0.539,1,2063.0
6,690,60.6,0.539,1,2040.0
6,705,59.9,0.539,1,2064.0
6,720,59.9,0.539,1,2065.0
6,735,59.6,0.539,1,2076.0
6,750,59.7,0.539,1,2071.0
6,765,59.1,0.539,1,2087.0
6,780,59.3,0.539,1,2082.0
6,795,57.0,0.539,1,2114.0
6,810,56.8,0.539,1,2092.0
6,825,57.4,0.539,1,2090.0
6,840,57.7,0.539,1,2120.0
6,855,54.5,0.539,1,2159.0
6,870,52.3,0.539,1,2148.0
6,885,49.9,0.539,1,2129.0
6,900,47.6,0.539,1,2134.0
6,915,42.8,0.539,1,2088.0
6,930,36.6,0.539,1,1994.0
6,945,30.3,0.539,1,1865.0
6,960,30.7,0.539,1,1878.0
6,975,31.6,0.539,1,1923.0
6,990,29.3,0.539,1,1855.0
6,1005,30.2,0.539,1,1866.0
6,1020,32.0,0.539,1,1913.0
6,1035,29.5,0.539,1,1859.0
6,1050,29.3,0.539,1,1850.0
6,1065,29.4,0.539,1,1844.0
6,1080,32.9,0.539,1,1898.0
6,1095,41.6,0.539,1,2089.0
6,1110,47.1,0.539,1,2174.0
6,1125,48.8,0.539,1,2164.0
6,1140,51.4,0.539,1,2156.0
6,1155,53.3,0.539,1,2138.0
6,1170,54.3,0.539,1,2163.0
6,1185,55.8,0.539,1,2154.0
6,1200,56.8,0.539,1,2136.0
6,1215,57.0,0.539,1,2130.0
6,1230,54.9,0.539,1,2139.0
6,1245,58.2,0.539,1,2108.0
6,1260,58.5,0.539,1,2100.0
6,1275,59.0,0.539,1,2089.0
6,1290,59.2,0.539,1,2084.0
6,1305,60.2,0.539,1,2051.0
6,1320,60.4,0.539,1,2044.0
6,1335,59.9,0.539,1,2065.0
6,1350,60.3,0.539,1,2050.0
6,1365,60.9,0.539,1,2028.0
6,1380,60.3,0.539,1,2047.0
6,1395,60.0,0.539,1,2058.0
6,1410,60.7,0.539,1,2028.0
6,1425,61.4,0.539,1,2000.0
7,0,62.9,0.627,1,1939.0
7,15,62.8,0.627,1,1935.0
7,30,62.8,0.627,1,1922.0
7,45,62.3,0.627,1,1946.0
7,60,62.5,0.627,1,1925.0
7,75,62.1,0.627,1,1949.0
7,90,62.5,0.627,1,1950.0
7,105,62.6,0.627,1,1952.0
7,120,61.5,0.627,1,1984.0
7,135,61.1,0.627,1,1991.0
7,150,61.2,0.627,1,1983.0
7,165,61.4,0.627,1,1983.0
7,180,61.4,0.627,1,1986.0
7,195,61.5,0.627,1,1969.0
7,210,61.0,0.627,1,1967.0
7,225,61.9,0.627,1,1956.0
7,240,62.4,0.627,1,1936.0
7,255,63.1,0.627,1,1920.0
7,270,63.1,0.627,1,1881.0
7,285,64.5,0.627,1,1816.0
7,300,64.5,0.627,1,1846.0
7,315,64.9,0.627,1,1796.0
7,330,63.7,0.627,1,1878.0
7,345,64.0,0.627,1,1868.0
7,360,63.7,0.627,1,1878.0
7,375,64.7,0.627,1,1827.0
7,390,62.9,0.627,1,1936.0
7,405,63.0,0.627,1,1931.0
7,420,62.3,0.627,1,1969.0
7,435,61.0,0.627,1,2018.0
7,450,62.4,0.627,1,1967.0
7,465,62.9,0.627,1,1944.0
7,480,63.0,0.627,1,1931.0
7,495,62.1,0.627,1,1952.0
7,510,63.2,0.627,1,1919.0
7,525,63.6,0.627,1,1893.0
7,540,63.0,0.627,1,1932.0
7,555,61.8,0.627,1,1981.0
7,570,62.1,0.627,1,1985.0
7,585,62.6,0.627,1,1962.0
7,600,62.1,0.627,1,1982.0
7,615,61.6,0.627,1,2003.0
7,630,62.1,0.627,1,1986.0
7,645,62.0,0.627,1,1985.0
7,660,62.2,0.627,1,1978.0
7,675,61.4,0.627,1,2008.0
7,690,62.4,0.627,1,1960.0
7,705,61.9,0.627,1,1995.0
7,720,61.6,0.627,1,2005.0
7,735,61.2,0.627,1,2022.0
7,750,60.9,0.627,1,2012.0
7,765,60.9,0.627,1,2030.0
7,780,61.3,0.627,1,2016.0
7,795,59.6,0.627,1,2062.0
7,810,60.2,0.627,1,2056.0
7,825,60.6,0.627,1,2040.0
7,840,59.3,0.627,1,2077.0
7,855,52.1,0.627,1,2141.0
7,870,50.7,0.627,1,2142.0
7,885,45.1,0.627,1,2118.0
7,900,41.4,0.627,1,2091.0
7,915,37.4,0.627,1,2029.0
7,930,32.9,0.627,1,1948.0
7,945,29.1,0.627,1,1844.0
7,960,28.7,0.627,1,1831.0
7,975,31.0,0.627,1,1904.0
7,990,29.5,0.627,1,1853.0
7,1005,30.1,0.627,1,1855.0
7,1020,31.4,0.627,1,1887.0
7,1035,30.3,0.627,1,1855.0
7,1050,29.0,0.627,1,1826.0
7,1065,29.7,0.627,1,1866.0
7,1080,31.9,0.627,1,1895.0
7,1095,37.4,0.627,1,2023.0
7,1110,42.3,0.627,1,2115.0
7,1125,44.9,0.627,1,2119.0
7,1140,51.7,0.627,1,2135.0
7,1155,55.3,0.627,1,2119.0
7,1170,57.2,0.627,1,2129.0
7,1185,57.9,0.627,1,2110.0
7,1200,58.9,0.627,1,2086.0
7,1215,58.7,0.627,1,2086.0
7,1230,58.1,0.627,1,2098.0
7,1245,60.4,0.627,1,2041.0
7,1260,60.8,0.627,1,2031.0
7,1275,61.7,0.627,1,1998.0
7,1290,61.7,0.627,1,1994.0
7,1305,62.5,0.627,1,1960.0
7,1320,62.7,0.627,1,1948.0
7,1335,62.0,0.627,1,1983.0
7,1350,62.0,0.627,1,1988.0
7,1365,62.4,0.627,1,1961.0
7,1380,62.6,0.627,1,1952.0
7,1395,62.0,0.627,1,1979.0
7,1410,62.7,0.627,1,1936.0
7,1425,63.3,0.627,1,1903.0
8,0,63.4,1.302,1,1893.0
8,15,63.8,1.302,1,1873.0
8,30,63.2,1.302,1,1896.0
8,45,63.1,1.302,1,1893.0
8,60,62.7,1.302,1,1923.0
8,75,63.1,1.302,1,1909.0
8,90,63.0,1.302,1,1925.0
8,105,61.4,1.302,1,1964.0
8,120,60.3,1.302,1,1939.0
8,135,60.2,1.302,1,1943.0
8,150,60.9,1.302,1,1929.0
8,165,61.6,1.302,1,1957.0
8,180,61.8,1.302,1,1975.0
8,195,61.5,1.302,1,1997.0
8,210,61.6,1.302,1,1981.0
8,225,62.5,1.302,1,1932.0
8,240,62.8,1.302,1,1914.0
8,255,64.0,1.302,1,1852.0
8,270,63.7,1.302,1,1870.0
8,285,64.7,1.302,1,1824.0
8,300,65.4,1.302,1,1768.0
8,315,64.3,1.302,1,1844.0
8,330,64.4,1.302,1,1843.0
8,345,64.6,1.302,1,1831.0
8,360,64.6,1.302,1,1842.0
8,375,64.3,1.302,1,1856.0
8,390,62.5,1.302,1,1962.0
8,405,61.1,1.302,1,2017.0
8,420,62.6,1.302,1,1952.0
8,435,62.7,1.302,1,1952.0
8,450,62.1,1.302,1,1975.0
8,465,61.0,1.302,1,2020.0
8,480,61.8,1.302,1,1989.0
8,495,62.1,1.302,1,1977.0
8,510,62.2,1.302,1,1972.0
8,525,62.1,1.302,1,1981.0
8,540,62.8,1.302,1,1947.0
8,555,62.8,1.302,1,1949.0
8,570,62.2,1.302,1,1976.0
8,585,62.4,1.302,1,1970.0
8,600,62.5,1.302,1,1962.0
8,615,63.0,1.302,1,1942.0
8,630,62.3,1.302,1,1973.0
8,645,62.2,1.302,1,1979.0
8,660,62.0,1.302,1,1982.0
8,675,60.8,1.302,1,2015.0
8,690,60.3,1.302,1,2002.0
8,705,60.6,1.302,1,2005.0
