link_id,t_min,avg_weekday_speed_mph,length_mi,lanes,avg_weekday_flow_veh_per_hr_lane
84,750.0,59.6,1.14,4,1630.0
84,765.0,58.9,1.14,4,1600.0
84,780.0,59.0,1.14,4,1617.0
84,795.0,56.4,1.14,4,1665.0
84,810.0,53.6,1.14,4,1689.0
84,825.0,45.3,1.14,4,1592.0
84,840.0,43.3,1.14,4,1547.0
84,855.0,37.1,1.14,4,1483.0
84,870.0,34.1,1.14,4,1454.0
84,885.0,28.3,1.14,4,1346.0
84,900.0,24.5,1.14,4,1258.0
84,915.0,20.0,1.14,4,1145.0
84,930.0,19.1,1.14,4,1103.0
84,945.0,16.5,1.14,4,1041.0
84,960.0,15.6,1.14,4,1006.0
84,975.0,13.6,1.14,4,939.0
84,990.0,13.3,1.14,4,920.0
84,1005.0,12.8,1.14,4,897.0
84,1020.0,12.2,1.14,4,859.0
84,1035.0,11.9,1.14,4,834.0
84,1050.0,12.9,1.14,4,864.0
84,1065.0,16.0,1.14,4,904.0
84,1080.0,23.3,1.14,4,990.0
84,1095.0,29.6,1.14,4,1106.0
84,1110.0,37.5,1.14,4,1175.0
84,1125.0,46.3,1.14,4,1238.0
84,1140.0,54.8,1.14,4,1269.0
84,1155.0,57.5,1.14,4,1336.0
84,1170.0,60.6,1.14,4,1289.0
84,1185.0,63.2,1.14,4,1227.0
84,1200.0,64.6,1.14,4,1184.0
84,1215.0,64.5,1.14,4,1216.0
84,1230.0,65.0,1.14,4,1134.0
84,1245.0,65.4,1.14,4,1092.0
137,420.0,70.9,1.3,3,961.0
137,435.0,70.8,1.3,3,975.0
137,450.0,70.9,1.3,3,988.0
137,465.0,70.9,1.3,3,944.0
137,480.0,70.5,1.3,3,873.0
137,495.0,70.3,1.3,3,872.0
137,510.0,70.2,1.3,3,881.0
137,525.0,70.1,1.3,3,878.0
137,540.0,69.9,1.3,3,854.0
137,555.0,69.9,1.3,3,878.0
137,570.0,70.0,1.3,3,901.0
137,585.0,70.0,1.3,3,900.0
137,600.0,70.0,1.3,3,880.0
137,615.0,69.9,1.3,3,917.0
137,630.0,70.0,1.3,3,940.0
137,645.0,70.0,1.3,3,954.0
137,660.0,69.8,1.3,3,955.0
137,675.0,70.0,1.3,3,973.0
137,690.0,69.9,1.3,3,988.0
137,705.0,69.8,1.3,3,994.0
137,720.0,69.8,1.3,3,1011.0
137,735.0,69.5,1.3,3,1043.0
137,750.0,69.2,1.3,3,1030.0
137,765.0,69.0,1.3,3,1028.0
137,780.0,68.9,1.3,3,1045.0
137,795.0,68.7,1.3,3,1083.0
137,810.0,67.7,1.3,3,1112.0
137,825.0,66.3,1.3,3,1117.0
137,840.0,64.5,1.3,3,1132.0
137,855.0,60.7,1.3,3,1149.0
137,870.0,56.2,1.3,3,1158.0
137,885.0,49.6,1.3,3,1131.0
137,900.0,41.0,1.3,3,1037.0
137,915.0,36.0,1.3,3,972.0
137,930.0,34.0,1.3,3,914.0
137,945.0,30.3,1.3,3,858.0
137,960.0,27.6,1.3,3,811.0
137,975.0,23.9,1.3,3,734.0
137,990.0,21.2,1.3,3,686.0
137,1005.0,19.2,1.3,3,624.0
137,1020.0,18.5,1.3,3,600.0
137,1035.0,18.2,1.3,3,582.0
137,1050.0,17.4,1.3,3,575.0
137,1065.0,18.9,1.3,3,611.0
137,1080.0,23.2,1.3,3,715.0
137,1095.0,28.4,1.3,3,804.0
137,1110.0,36.2,1.3,3,887.0
137,1125.0,45.8,1.3,3,963.0
137,1140.0,56.1,1.3,3,965.0
137,1155.0,62.5,1.3,3,983.0
137,1170.0,66.3,1.3,3,951.0
137,1185.0,68.5,1.3,3,904.0
137,1200.0,69.3,1.3,3,857.0
137,1215.0,69.9,1.3,3,872.0
137,1230.0,69.7,1.3,3,818.0
137,1245.0,69.9,1.3,3,796.0
139,420.0,62.9,1.11,5,1511.0
139,435.0,61.0,1.11,5,1575.0
139,450.0,59.7,1.11,5,1576.0
139,465.0,59.7,1.11,5,1567.0
139,480.0,59.4,1.11,5,1517.0
139,495.0,59.2,1.11,5,1524.0
139,510.0,58.6,1.11,5,1520.0
139,525.0,59.3,1.11,5,1490.0
139,540.0,60.6,1.11,5,1397.0
139,555.0,61.4,1.11,5,1380.0
139,570.0,61.3,1.11,5,1406.0
139,585.0,61.6,1.11,5,1388.0
139,600.0,62.9,1.11,5,1275.0
139,615.0,63.5,1.11,5,1319.0
139,630.0,63.8,1.11,5,1350.0
139,645.0,63.7,1.11,5,1355.0
139,660.0,64.0,1.11,5,1321.0
139,675.0,63.3,1.11,5,1380.0
139,690.0,63.1,1.11,5,1393.0
139,705.0,62.2,1.11,5,1404.0
139,720.0,61.7,1.11,5,1389.0
139,735.0,60.1,1.11,5,1438.0
139,750.0,58.7,1.11,5,1443.0
139,765.0,57.5,1.11,5,1432.0
139,780.0,57.4,1.11,5,1431.0
139,795.0,55.4,1.11,5,1470.0
139,810.0,52.0,1.11,5,1501.0
139,825.0,45.0,1.11,5,1452.0
139,840.0,41.7,1.11,5,1412.0
139,855.0,36.8,1.11,5,1369.0
139,870.0,34.5,1.11,5,1369.0
139,885.0,29.5,1.11,5,1288.0
139,900.0,27.2,1.11,5,1222.0
139,915.0,24.1,1.11,5,1142.0
139,930.0,23.4,1.11,5,1102.0
139,945.0,21.6,1.11,5,1067.0
139,960.0,22.8,1.11,5,1029.0
139,975.0,22.5,1.11,5,1007.0
139,990.0,22.5,1.11,5,992.0
139,1005.0,24.1,1.11,5,978.0
139,1020.0,26.8,1.11,5,957.0
139,1035.0,26.4,1.11,5,947.0
139,1050.0,28.3,1.11,5,969.0
139,1065.0,32.8,1.11,5,981.0
139,1080.0,40.2,1.11,5,1001.0
139,1095.0,44.2,1.11,5,1089.0
139,1110.0,48.6,1.11,5,1125.0
139,1125.0,54.6,1.11,5,1129.0
139,1140.0,59.6,1.11,5,1090.0
139,1155.0,61.0,1.11,5,1128.0
139,1170.0,62.8,1.11,5,1079.0
139,1185.0,64.3,1.11,5,1012.0
139,1200.0,65.4,1.11,5,984.0
139,1215.0,65.4,1.11,5,1007.0
139,1230.0,66.0,1.11,5,938.0
139,1245.0,66.0,1.11,5,904.0
